id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48300900,~The Bachelor'ette~ Pet friendly studio by SoCo!,55352228,"Magdiel, CEO Of The Third Castle",,78704,30.23728,-97.7624,Entire home/apt,,2,59,2023-04-24,1.21,4,0,0,
48310637,Cozy Casita -10 mins to Downtown!,78156116,ATX Rentals,,78723,30.318333461076378,-97.69562320666105,Entire home/apt,90,28,2,2023-11-05,0.12,5,116,0,
48310922,Cherrywood Gem - 10 minutes to Downtown,78156116,ATX Rentals,,78722,30.29271403787701,-97.71256219235833,Entire home/apt,156,30,5,2024-10-08,0.63,5,3,5,
48316383,Family-friendly East Austin Home,79682502,Brian,,78702,30.25993,-97.70646,Entire home/apt,411,3,0,,,1,139,0,
48318059,Stunning Home + Pool - Lavish Retreat!,118565935,Renters Club,,78746,30.26385,-97.79586,Entire home/apt,4336,1,0,,,60,365,0,
48318906,Great room in North East Austin,81138363,Madeline,,78754,30.36723,-97.65026,Private room,53,30,5,2023-10-10,0.10,1,215,0,
48319102,Modern TRUE Lake Travis Waterfront Home Pool+Dock,62476145,Joy,,78734,30.384209964276465,-97.95833177196656,Entire home/apt,1273,2,50,2024-11-30,1.72,1,1,18,
48321576,Private upstairs bedroom with bathroom near trails,61459590,Kelly,,78747,30.15455,-97.76113,Private room,,30,2,2022-10-23,0.04,1,0,0,
48335672,Casa de Paz: Quiet South ATX Retreat,343836805,Juno,,78745,30.19539,-97.81599,Entire home/apt,170,2,129,2025-03-02,3.08,23,188,33,
48343516,"Beautiful views, hills, ATX",389441771,Rox,,78737,30.20533,-97.98065,Entire home/apt,,1,1,2021-05-12,0.02,1,0,0,
48343709,Glamping at it's finest!,19159030,Katherine,,78721,30.26651,-97.68077,Entire home/apt,162,1,86,2024-03-16,1.81,2,180,1,
48353761,Charming Contemporary Condo !,353305806,James,,78741,30.2309,-97.73269,Entire home/apt,1359,3,26,2024-01-02,0.54,2,180,0,
48364685,North Austin Tech & Nature Hub (near Q2),174291521,Stephanie,,78753,30.3919,-97.66284,Entire home/apt,,3,2,2021-07-19,0.04,1,0,0,
48366805,The Retreat at Crystal Creek - 8 miles to Downtown,144601388,Laura,,78733,30.31461,-97.86544,Entire home/apt,1599,3,114,2025-01-02,2.37,3,211,19,
48375917,boho Back House nesting,154091187,Taylor,,78703,30.28763,-97.76227,Entire home/apt,,2,7,2021-07-31,0.14,2,0,0,
48381730,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,389697794,David,,78701,30.271635055541992,-97.74756622314453,Entire home/apt,646,2,19,2024-05-09,0.46,23,62,6,
48382273,East Downtown Space w/ 90 Walk Score & ATX fun,380320577,Ana Maria,,78702,30.26163,-97.72555,Entire home/apt,259,8,112,2025-02-16,2.29,4,121,23,
48382988,"Spacious, Bright Master Suite - Private Bathroom!",9475947,Suana,,78702,30.25574,-97.73283,Private room,,2,18,2024-06-02,0.37,5,0,1,
48385960,The Slow Gallery ATX,9737643,Chad,,78704,30.24156,-97.75871,Entire home/apt,240,2,55,2025-03-09,1.48,1,316,11,
48398490,Adorable Boho Home in Vibrant East Neighborhood,11492118,Theresa,,78721,30.27609,-97.68645,Entire home/apt,,3,17,2023-10-30,0.36,1,0,0,
48403458,"Private North Loop Suite - 2 BR, 1.5 BA",390727484,Brad,,78751,30.31607,-97.72045,Entire home/apt,129,1,60,2024-05-31,1.50,1,0,3,
48425013,Vibe | South Austin | 5 minutes to city & water,144878984,Adrian,,78704,30.23302,-97.7701,Entire home/apt,,2,0,,,1,0,0,
48425087,Urban retreat close to downtown Austin.,34910083,Dave,,78723,30.31862,-97.67276,Entire home/apt,111,2,59,2025-03-02,1.22,2,28,21,
48425879,Lake Austin Escape!,281817004,Paula,,78732,30.32794,-97.9252,Entire home/apt,548,2,5,2022-10-09,0.11,2,209,0,
48441987,Hill Country Apartment // West Austin,74458120,Kourtney,,78738,30.3199,-97.95727,Entire home/apt,,2,4,2021-06-06,0.08,2,0,0,
48445622,"Sonder at East 5th | Queen Studio, Juliet Balcony",219500569,Sonder (Austin),,78702,30.26346,-97.73156,Entire home/apt,145,1,52,2025-01-28,1.08,10,281,11,
48446468,Sonder at East 5th | 1BR Apartment w/ Balcony,219500569,Sonder (Austin),,78702,30.2635,-97.72983,Entire home/apt,290,1,148,2025-02-17,3.10,10,316,27,
48446648,Sonder at East 5th | 2BR Apartment w/ Balcony,219500569,Sonder (Austin),,78702,30.26194,-97.73179,Entire home/apt,,1,83,2025-02-18,1.71,10,315,14,
48449085,"Charming Austin Cottage, Work/Vacation Lifestyle",372185009,Jason,,78722,30.29022,-97.71922,Entire home/apt,232,2,101,2024-11-24,2.07,2,161,17,
48452991,BoHo Style | Near Moody Center & UT Football,372185009,Jason,,78722,30.2896,-97.71941,Entire home/apt,218,2,19,2024-04-09,0.42,2,77,4,
48462789,"1B1B apartment close to downtown, UT and Domain",139011120,Sherry,,78731,30.35041,-97.75531,Entire home/apt,,5,10,2021-03-30,0.20,1,0,0,
48482439,ATX Backyard BBQ | 10min to downtown & airport,55000456,David,,78744,30.19846,-97.73038,Entire home/apt,145,2,116,2025-03-02,2.48,1,351,21,
48483409,Remote Working Oasis - Pet Friendly Home w/Office,67795295,Aaron,,78748,30.18549,-97.81254,Entire home/apt,146,1,85,2025-02-23,1.79,1,1,6,
48487519,Backyard Bliss w/ Private Pool! Unique Family Home,391290463,Jen,,78745,30.2118848,-97.8085949,Entire home/apt,204,1,92,2025-01-27,2.01,1,303,24,
48509825,Beautiful Midcentury Modern Home off S Congress,1021573,Coral,,78704,30.24253,-97.75223,Entire home/apt,166,5,3,2021-09-03,0.06,1,0,0,
48515621,Private Room/Shared Bath SE Austin,299606671,Dina,,78747,30.14091,-97.76352,Private room,86,10,11,2024-04-28,0.24,23,365,2,
48518621,Austin Central Gem,261359060,Sarah,,78704,30.24685,-97.77844,Entire home/apt,,1,33,2021-10-26,0.69,1,0,0,
48521607,Cozy Condo in Zilker Park Neighborhood,112972536,Elli,,78704,30.25203,-97.77485,Entire home/apt,239,7,38,2024-10-14,0.78,1,233,4,
48522293,South Congress Apt,63408349,Jose Maria Jr,,78704,30.23772,-97.74798,Entire home/apt,119,2,7,2022-05-29,0.19,1,282,0,
48542248,AWESOME AUSTIN VIEWS 3 bdrm Presidential Penthouse,27647066,Jack,,78701,30.27044,-97.74717,Entire home/apt,,2,9,2023-11-05,0.19,1,0,0,
48548399,Charming Mid-Century Modern Bungalow,11699652,Ed,,78721,30.26003,-97.6857,Entire home/apt,169,2,106,2025-02-17,2.21,1,306,29,
48562338,Lake View Relaxation by AustinGetaways,487072,Greg & Amanda,,78759,30.40745,-97.73261,Entire home/apt,151,30,4,2024-08-15,0.09,11,14,1,
48567289,"bright, fresh and convenient: east austin retreat",12803462,Lane,,78702,30.2785,-97.70399,Entire home/apt,,28,18,2022-06-26,0.41,1,0,0,
48592891,Cozy North Austin Casita near Domain,392031851,Romina,,78727,30.41781,-97.68816,Entire home/apt,89,2,104,2025-02-16,2.17,2,258,22,
48602146,Perfect Location / Walk To Zilker / Free Parking,392030937,Dominic,,78704,30.25286,-97.76735,Entire home/apt,126,2,71,2025-03-09,1.46,2,336,19,
48611320,Wyndham Austin Resort | 2BR/2BA Balcony,389697794,David,,78701,30.271635055541992,-97.74756622314453,Entire home/apt,481,2,9,2024-04-20,0.21,23,0,1,
48621066,Fresh South Central Home: Heated Pool & Patio,239164630,Howard,,78704,30.23817,-97.77127,Entire home/apt,,3,93,2024-10-07,2.06,2,154,10,
48640948,East Austin garden room,59627600,Aaron,,78722,30.28104,-97.71749,Private room,,28,3,2023-03-30,0.10,2,0,0,
49259887,The Oak-y Acre — SW Austin Retreat,24974744,Zachary,,78736,30.24438,-97.90765,Entire home/apt,,3,3,2021-07-12,0.07,1,0,0,
49267168,"Mueller Comfort: Clean, Quiet, Relaxing Stay",16289150,Shawn,,78723,30.29704,-97.70205,Entire home/apt,409,2,37,2024-11-10,0.86,1,5,4,
49274525,Modern & Private East Austin Digs!,1308773,Adam,,78722,30.28414,-97.71655,Entire home/apt,269,1,48,2024-05-31,1.07,2,363,2,
49276368,Modern and Large - 891 sq ft,98790715,Tricia,,78701,30.26993,-97.741028,Entire home/apt,200,28,21,2025-02-21,0.47,2,299,6,
48759122,Unique Industrial Guesthouse 12m frm downtown!,48990716,Natasha,,78721,30.27887,-97.68195,Entire home/apt,203,2,42,2025-02-16,1.37,2,80,10,
48803540,Modern Eastside House,52003224,Gavin,,78702,30.25685,-97.72101,Entire home/apt,400,4,33,2024-12-31,0.69,2,360,5,
48804870,Garden St Getaway,11550838,Ana,,78702,30.25265,-97.72314,Entire home/apt,258,3,158,2025-02-23,3.43,1,153,39,
48814755,Stylish Apt in hip S. Lamar/Near Zilker,39244171,Isabel,,78704,30.24656,-97.78335,Entire home/apt,131,2,114,2025-02-20,2.56,3,75,11,
48824805,Fabulous Pool & Hot tub I Sleeps 28 - WalkerVR,15864252,Walker Luxury Vacation,,78737,30.21246,-98.00205,Entire home/apt,851,1,3,2024-04-09,0.09,16,335,1,
48833195,One-Bedroom Condo at WorldMark by Wyndham - Austin,10595328,Fred,,78701,30.27272,-97.74707,Entire home/apt,213,1,0,,,6,62,0,
48848897,SoCo Cozy Apartment near Shops & Restaurants!,83433639,Gerardo,,78704,30.25088,-97.74411,Entire home/apt,156,2,116,2025-02-16,2.44,1,62,16,
48849437,Quaint University Hills Home,146199412,Robin,,78723,30.3196,-97.67019,Entire home/apt,,60,1,2021-12-31,0.03,2,0,0,
48850243,Kasa | Stunning 1BD with River Views | 2nd Street,88566861,Kasa,,78701,30.26691,-97.7487,Entire home/apt,533,1,326,2025-03-12,6.75,9,0,109,
48851861,East Austin Getaway - 10 miles to COTA F1!,178544096,Claudia,,78724,30.27211,-97.61812,Entire home/apt,111,2,47,2023-11-05,1.05,2,177,0,
48861073,Gorgeous Private Cottage near Downtown,78318319,Lauren,,78703,30.29573,-97.77575,Entire home/apt,138,2,41,2023-03-12,0.85,1,346,0,
48867583,One King Bedroom Room at Hotel Indigo Austin,386381014,Indigo Austin,,78701,30.26869,-97.73756,Private room,299,1,1024,2025-03-11,21.35,2,285,224,
48870534,BRAND NEW - East Side Private Suite,10207161,Embry,,78702,30.25336,-97.70884,Entire home/apt,97,1,109,2025-03-09,2.30,1,4,24,
48883595,Charming Downtown Hideout,24328993,Matt,,78701,30.28122,-97.74355,Entire home/apt,133,2,161,2025-03-05,3.36,6,76,29,
48900387,Serene 2 House Compound w/ Pool - Blocks to Rainey,4868857,Jillian,,78702,30.25961,-97.73627,Entire home/apt,549,1,97,2025-03-05,2.11,5,312,24,
48900390,Barton Hills Furnished Condo,142977807,Bo,,78704,30.26047,-97.7765,Entire home/apt,131,4,15,2024-10-21,0.52,1,174,5,
48902901,"Bedroom B - Fully furnished, all bills paid.",394440909,Kai,,78754,30.358549,-97.663025,Private room,60,3,0,,,2,347,0,
48903773,Gertis Bungalow,22225907,Antwain,,78741,30.23549,-97.69861,Entire home/apt,158,2,103,2025-02-16,2.15,3,0,17,
48904224,Modern Austin Oasis: SXSW & Spring Break,127108598,Richard,,78723,30.29484338301497,-97.7019703535424,Entire home/apt,345,2,14,2024-10-20,0.34,1,9,6,
48921430,Spacious 4BR Duplex - Unit B Near DWTN Austin,262127534,Eunice,,78721,30.26435,-97.68889,Entire home/apt,305,1,26,2023-07-31,0.55,3,248,0,
48921560,Beautiful Healing Space off Menchaca & S Lamar,24974582,Jacqueline,,78745,30.23009,-97.78949,Entire home/apt,,4,4,2022-01-14,0.08,1,0,0,
48923094,Cozy East Austin Guesthouse - Windsor Park,4944823,Kelly,,78723,30.30656,-97.69511,Entire home/apt,,5,3,2024-03-01,0.13,1,0,0,
48932496,Come stay at a market farm in the Master bedroom.,394679159,Shay,,78727,30.42798,-97.72586,Private room,,1,0,,,2,0,0,
48933584,"Kasa | Renovated Kitchen, Pool Access | 2nd Street",88566861,Kasa,,78701,30.26688398347433,-97.7490188270631,Entire home/apt,701,1,316,2025-03-03,6.82,9,286,166,
48938262,*7 Minutes to Downtown* |Pool |Hot Tub |Pool Table,152608759,Tracey,,78746,30.31911,-97.7925,Entire home/apt,1656,1,32,2025-03-02,0.69,16,343,5,
48941793,"Mini Cabin - New Luxury Tiny Home in Austin, TX",218425991,Mason,,78748,30.14318,-97.82647,Entire home/apt,,5,7,2021-11-28,0.15,1,0,0,
48955585,Trendy & Modern ATX Cowboy Casa!,102956465,Jessie,,78758,30.38319,-97.71042,Entire home/apt,226,2,46,2025-02-09,3.78,2,343,46,
48960238,Hip Clarksville Duplex,9907906,Lara,,78703,30.28112,-97.75705,Entire home/apt,116,30,15,2025-02-20,0.33,2,313,3,
48970960,Room comes with fresh farmed eggs and organic veg,394679159,Shay,,78727,30.42608,-97.72529,Private room,,1,0,,,2,0,0,
48974466,Draper Startup House Austin Private Room,342448557,Daniel,,78702,30.25379,-97.73545,Private room,,90,0,,,6,88,0,
48974906,Draper Startup House Austin Private Room 2,342448557,Daniel,,78702,30.25608,-97.7344,Private room,,90,0,,,6,88,0,
48974911,Draper Startup House Austin Private Room 3,342448557,Daniel,,78702,30.25583,-97.736,Private room,,90,0,,,6,88,0,
48975020,"Minutes to trendy spots, free parking, new inside!",44376021,Vicki,,78704,30.23148,-97.77639,Entire home/apt,154,2,43,2025-03-12,1.17,1,0,13,
48975087,Draper Startup House Austin Private Room 4,342448557,Daniel,,78702,30.25469,-97.73411,Private room,,90,0,,,6,88,0,
48975137,Draper Startup House Austin Master Suite,342448557,Daniel,,78702,30.25405,-97.73433,Private room,,90,0,,,6,88,0,
48975145,Quiet sanctuary close to nature and downtown,11749837,Fiona,,78731,30.374,-97.76334,Entire home/apt,,1,4,2021-09-01,0.08,1,0,0,
48997675,Secluded Room is your Gateway to ATX,5241873,Dan,,78754,30.33149,-97.64662,Private room,,2,15,2022-03-20,0.32,1,0,0,
49002417,MODERN ATX GETAWAY- perfect townhome sleeps 5,374645236,Michael,,78752,30.33538,-97.70838,Entire home/apt,107,2,70,2024-12-08,1.47,11,151,6,
49015282,"Brand new, Private Studio close to Downtown Austin",155126486,Rui,,78741,30.24597,-97.73303,Entire home/apt,224,1,446,2025-03-07,9.36,1,129,94,
49023269,Minutes to Zilker + Barton Springs & Free Parking,251180254,Jon - Austin Vacay,,78704,30.26137,-97.77298,Entire home/apt,170,1,249,2025-02-20,5.25,17,323,58,
49027293,The Hayloft: Mid-Century Barn in Heart of Zilker,4655671,Nicole,,78704,30.25157,-97.77003,Entire home/apt,411,3,36,2024-10-07,0.77,3,341,8,
49029414,West Coast Love,3625921,Alexandra,,78704,30.23867,-97.77614,Private room,285,1,6,2021-09-06,0.13,2,1,0,
49041284,Hip Brentwood Bungalow 2br/1bath,395502615,Jonathan,,78757,30.33601,-97.73007,Entire home/apt,,3,0,,,1,0,0,
49050590,"Near Tesla Gig, 3 Beds 2 Baths, Spacious Home",103063114,Christian & Francesca,,78725,30.22747,-97.5887,Entire home/apt,156,3,120,2025-02-08,2.52,1,139,5,
49053968,Cozy Austin Back-House,45614806,Evan Alicia,,78752,30.33064,-97.71946,Entire home/apt,,2,176,2024-11-30,3.73,2,0,22,
49057118,Chic East Austin Retreat – Top Rated & Stylish,20672269,Sarah,,78702,30.27561,-97.71431,Entire home/apt,199,60,15,2025-01-04,0.35,2,3,5,
49059457,"Stylish house near airport, minutes from Eastside",2163758,Leslie,,78742,30.2218,-97.67429,Entire home/apt,155,2,27,2024-12-01,0.63,1,85,13,
49060081,Modern Farmhouse blocks from Rainey and Downtown,10662085,Brooke,,78702,30.25749,-97.73215,Entire home/apt,900,3,42,2024-11-10,0.90,1,173,8,
49061559,Modern Farmhouse Retreat on the East Side!,1123825,Loren,,78702,30.25454,-97.72267,Entire home/apt,,4,7,2022-03-18,0.15,1,0,0,
49062579,Work Remotely/private Room&Private Bath NE Austin,299606671,Dina,,78754,30.35989,-97.63809,Private room,38,20,3,2024-04-12,0.07,23,2,1,
49077419,S. East Austin vintage,64336862,Melissa,,78744,30.19111,-97.69926,Entire home/apt,276,2,88,2024-12-15,1.88,1,349,19,
49081040,Perfect SoCo Studio - #DowntownCulture,381762804,Nico,,78704,30.25193,-97.74835,Entire home/apt,,1,76,2023-05-30,1.63,1,0,0,
49089128,Modern Home with Hot Tub | Near Downtown,288050185,Rachel,,78721,30.26916,-97.69015,Entire home/apt,333,2,23,2024-07-20,0.49,5,319,2,
49095955,Epic 35-ft pool w/ hot tub | Sleeps 25 - WalkerVR,15864252,Walker Luxury Vacation,,78737,30.2179,-97.97848,Entire home/apt,980,1,2,2024-06-30,0.10,16,321,1,
49096552,"Quaint & cozy SoCo pad, minutes to Downtown",21062087,Rico,,78704,30.22756,-97.7541,Entire home/apt,,2,23,2023-06-03,0.50,2,0,0,
49109559,"NEAR 6th St DOWNTOWN AUSTIN-Sleeps 4-ACL, ZILKER",16047277,Mireille,,78703,30.2734,-97.75603,Entire home/apt,146,1,52,2025-02-21,1.13,7,242,5,
49110949,Cute Spacious Loft style Apartment in South ATX!,320064616,Madiana,,78747,30.14493,-97.79385,Entire home/apt,,7,0,,,1,0,0,
49112325,Remodeled Townhome in Great N Austin Community,12399486,Julie,,78729,30.44608,-97.77505,Entire home/apt,100,90,0,,,10,260,0,
49114183,Chic new 3 bed home minutes from downtown & COTA,37067411,Elizabeth,,78741,30.21914,-97.6994,Entire home/apt,443,2,6,2021-08-08,0.13,2,358,0,
49116798,"3br, Walk to South Congress | Retro Cowboy-Portoro",18253226,Portoro,,78704,30.242491,-97.750351,Entire home/apt,284,2,151,2025-02-18,3.18,90,323,39,
49130076,1940s Updated Classic Austin Bungalow,7620914,Kendall,,78756,30.33154,-97.73379,Entire home/apt,,30,3,2021-10-25,0.07,1,0,0,
49131739,Cosmic Casita,154091187,Taylor,,78703,30.28639,-97.76051,Entire home/apt,,7,0,,,2,0,0,
49139962,"1br, SoCo |Retro Cowboy Studio - Portoro",18253226,Portoro,,78704,30.242391,-97.750251,Entire home/apt,148,2,114,2025-02-18,2.43,90,344,36,
49140294,King Bed w/ City View <4mi to airport+ 75”tv & gym,24892400,Christina,,78741,30.2194,-97.70774,Entire home/apt,234,2,277,2025-03-05,5.86,2,16,71,
49142319,2BD/2Bth Cozy Place 10min to Downtown and Domain,139155196,Tyrone,,78723,30.30756,-97.67258,Entire home/apt,,1,99,2024-12-21,2.12,2,0,20,
49146679,South Congress Gem – Lush Home w/ Private Backyard,63008925,Maile,,78704,30.23244,-97.76135,Entire home/apt,372,3,16,2025-02-24,0.44,1,265,7,
49147642,Heated Pool! Hot Tub! BBQ! Fire Pit! Designer 5BR!,319916560,Ben & Allison,,78745,30.19669,-97.81158,Entire home/apt,283,2,8,2025-01-01,0.17,5,275,4,
49154238,Comfy 1BR suite w/ fast WiFi + king bed + pool,35817561,Jen And Steven,,78756,30.32053,-97.73309,Entire home/apt,112,1,133,2025-03-08,2.80,61,362,23,
49156888,2 bedroom 2 bath suite close to everything!,75163503,Hamel,,78759,30.39575,-97.75446,Entire home/apt,260,3,5,2024-04-08,0.12,2,0,1,
49157130,Serene 1BR suite w/ fast WiFi + king bed + pool,35817561,Jen And Steven,,78756,30.32194,-97.73137,Entire home/apt,122,1,150,2025-03-07,3.16,61,1,26,
49157286,Quiet 1BR suite w/ fast WiFi + king bed + pool,35817561,Jen And Steven,,78756,30.31836,-97.73161,Entire home/apt,121,1,120,2025-02-17,2.60,61,347,25,
49157840,Modern & Quiet Brand-New House w/ Natural Light,9999092,Austin,,78745,30.21891,-97.78075,Entire home/apt,336,2,5,2023-10-22,0.11,1,89,0,
49160345,Family house in Westlake with pool,11244707,Hanna,,78746,30.2711,-97.81029,Entire home/apt,,3,6,2022-08-14,0.13,1,0,0,
49161758,"Blue Haus! Minutes to DT, COTA, Airport, UT...",15582203,Audrey,,78744,30.19306,-97.74872,Entire home/apt,,3,19,2022-10-23,0.47,1,0,0,
49173979,Cozy TownLake/DT apt w/fastWIFI,65046055,Indiee,,78741,30.2379,-97.72175,Entire home/apt,,2,40,2022-10-24,0.85,1,0,0,
49176690,Modern Home & Pet Friendly,1250839,Austen,,78741,30.22592,-97.70401,Entire home/apt,238,2,63,2025-03-02,1.34,1,6,11,
49179235,Families/Couples | Perfect for a Home Base II,12925390,Ironclad Lodgings,,78745,30.19866,-97.82594,Entire home/apt,97,2,256,2025-03-02,5.40,2,110,66,
49192791,Modern ADU in West Central Austin - Medium Term,1690540,Daniel,,78746,30.28169,-97.78468,Entire home/apt,186,30,3,2021-10-24,0.06,1,363,0,
49194286,Cozy Capital Modern Home,19853794,Timothy,,78727,30.43069,-97.68859,Entire home/apt,,28,5,2024-06-09,0.11,3,5,1,
49195573,"East Austin Treehouse, Perfect for Week+ Stays!",22248765,Jennifer,,78722,30.28856,-97.71547,Entire home/apt,270,5,59,2025-02-13,1.32,2,137,13,
49198772,Cozy Condo minutes from South Congress,203034693,Michael,,78704,30.25143,-97.74457,Entire home/apt,,2,55,2024-10-20,1.18,1,0,15,
49224199,Brand New Studio at Colton House Hotel,367670680,Martin,,78704,30.237497,-97.755234,Entire home/apt,,2,46,2024-08-25,0.97,15,0,7,
49226854,Private Garage Apartment 3 miles from Downtown!,12197907,Daniel,,78721,30.275386810302734,-97.6964340209961,Entire home/apt,146,1,29,2024-11-24,0.67,3,333,19,
49228756,Private room Bouldin Bungalow- Travelers + Execs,1518835,Russ,,78704,30.25149,-97.75919,Private room,150,1,1,2021-05-30,0.02,2,88,0,
49244529,★ WFH Here!★ Near Del Valle!,218507164,Ray,,78702,30.25416,-97.69442,Entire home/apt,288,7,16,2022-06-18,0.34,1,283,0,
49249637,Borders Lake Austin & few mins away from Downtown,6037067,Mali'S Theme,,78703,30.311823,-97.767583,Entire home/apt,192,2,85,2025-02-11,1.98,5,219,26,
49249948,Golden Paradise 30 min West of Airport,5341252,Peter,,78737,30.18843,-97.99916,Private room,56,5,47,2024-11-16,0.99,2,362,3,
49259213,Classic Clarksville downtown apartment.,95139463,Felicity,,78703,30.28148,-97.75591,Entire home/apt,89,30,0,,,11,0,0,
49277714,Private Casita in hill country w/ pool & firepit,18154384,Rachel,,78737,30.22424,-97.9014,Entire home/apt,104,3,56,2025-01-23,1.53,1,129,10,
49286208,"Sunny, Good Vibes Bedroom with private Bathroom",1699416,Summer,,78704,30.23242,-97.78219,Private room,,2,11,2021-12-01,0.24,2,0,0,
49286739,Relax in South Central | 5mi to Downtown * VC,8402421,Andy,,78744,30.21358,-97.73562,Entire home/apt,166,2,164,2025-02-16,3.46,6,249,34,
